pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,vel_x,vel_y,vel_z,omg_x,omg_y,omg_z,delta_pos_x,delta_pos_y,delta_pos_z,delta_ori_x,delta_ori_y,delta_ori_z,f_x_out,f_y_out,f_z_out,torque_x_out,torque_y_out,torque_z_out
-0.3462097,0.57966006,-0.64424324,-0.41095266,0.7138947,-0.5495402,-0.09320472,0.44920307,-0.031473406,0.7432256,-0.102540545,-0.5762963,0.07836801,-0.4536863,0.031473406,-0.8634511,-0.090504274,-0.57595354,-0.616239,-0.6436428,0.6404203,-0.643283,-0.64486736,-0.6436001
-0.3498782,0.5856348,-0.64834636,-0.4109238,0.71888626,-0.5516077,-0.094637744,0.44401255,-0.028265702,0.7431962,-0.09951327,-0.5775831,0.080786176,-0.4483985,0.028265702,-0.8622967,-0.086759746,-0.5773091,-0.61936784,-0.646905,0.6450155,-0.6465304,-0.64812136,-0.64685756
-0.3535468,0.59158087,-0.6523751,-0.41090146,0.7238171,-0.55367017,-0.09691211,0.43872812,-0.027418882,0.74321455,-0.09551215,-0.5789217,0.082535684,-0.44302815,0.027418882,-0.86103237,-0.08362449,-0.5786267,-0.6231424,-0.65079874,0.6489216,-0.65041566,-0.65200984,-0.6507516
-0.35721543,0.59749776,-0.65638417,-0.41088623,0.72869706,-0.55572784,-0.09831496,0.43339446,-0.024204137,0.74314433,-0.09245946,-0.58020675,0.08494752,-0.43759677,0.024204137,-0.8598032,-0.079855554,-0.57998073,-0.62658197,-0.65436435,0.65302676,-0.65396655,-0.6555672,-0.6543125
-0.36088416,0.6033852,-0.6603186,-0.41087797,0.73351586,-0.55778044,-0.10060289,0.42797068,-0.023350874,0.7431224,-0.088428356,-0.5815443,0.08680086,-0.4320793,0.023350874,-0.8584619,-0.076695554,-0.58129644,-0.6298991,-0.65779305,0.6572106,-0.657387,-0.6589907,-0.6577416
-0.36455294,0.6092426,-0.66423327,-0.4108773,0.73828346,-0.5598283,-0.10221169,0.42249084,-0.020135943,0.74300903,-0.08534841,-0.5828272,0.089412406,-0.42650238,0.020135943,-0.8571539,-0.07290534,-0.5826485,-0.6348796,-0.6628925,0.6595946,-0.662472,-0.66408205,-0.66283643
-0.36822182,0.6150698,-0.66807336,-0.41088396,0.7429895,-0.56187105,-0.10473555,0.416927,-0.019259615,0.74294436,-0.08129182,-0.58416325,0.09130827,-0.4208593,0.019259615,-0.8557405,-0.06971537,-0.5839653,-0.63819385,-0.6663114,0.6636014,-0.66588265,-0.6674956,-0.66625565
-0.37189078,0.62086636,-0.67189306,-0.41089863,0.7476438,-0.56390905,-0.10621059,0.41133094,-0.016052738,0.7427957,-0.078177564,-0.5854484,0.093756095,-0.41516256,0.016052738,-0.85436416,-0.06590461,-0.5853187,-0.6406606,-0.66889006,0.66831917,-0.66844684,-0.6700661,-0.66882956
-0.3755598,0.626632,-0.6756384,-0.4109211,0.7522363,-0.565942,-0.108520694,0.4056457,-0.015189472,0.74269503,-0.074098654,-0.58678496,0.09553875,-0.40938824,0.015189472,-0.8528798,-0.062701814,-0.58663434,-0.6455956,-0.6739221,0.67052543,-0.67347085,-0.67509294,-0.67386204
-0.37922892,0.63236624,-0.67936367,-0.4109519,0.7567768,-0.5679701,-0.10995969,0.39991626,-0.011965151,0.7425067,-0.07096895,-0.5880682,0.098069325,-0.4035504,0.011965151,-0.8514291,-0.058869448,-0.58798546,-0.64806265,-0.67649347,0.6750634,-0.67602795,-0.6776561,-0.6764287
-0.3828981,0.6380688,-0.68301415,-0.41099092,0.76125515,-0.56999326,-0.112471096,0.39409113,-0.0110994065,0.74236435,-0.06686191,-0.5894025,0.100048356,-0.39763737,0.0110994065,-0.8498685,-0.055646513,-0.5892991,-0.650358,-0.6788782,0.6797295,-0.67840505,-0.68003577,-0.678814
-0.38656735,0.6437393,-0.68664455,-0.41103876,0.7656812,-0.57201153,-0.114142366,0.38822877,-0.007890172,0.74213445,-0.06371085,-0.5906842,0.1026929,-0.39167437,0.007890172,-0.84834373,-0.051803205,-0.5906493,-0.6558465,-0.68446386,0.68106574,-0.68397665,-0.68561333,-0.684395
-0.39023668,0.64937735,-0.69020045,-0.4110952,0.7700449,-0.57402486,-0.11669195,0.38228595,-0.007010833,0.74195397,-0.059589345,-0.5920185,0.10451665,-0.38565645,0.007010833,-0.84671843,-0.048560925,-0.59196514,-0.65813106,-0.6868315,0.6855624,-0.6863363,-0.68797565,-0.68676287
-0.3939061,0.65498275,-0.69373596,-0.41116083,0.774356,-0.57603335,-0.117996864,0.37632525,-0.0037977672,0.7416934,-0.05641403,-0.593303,0.1067939,-0.37959042,0.0037977672,-0.8451339,-0.044698868,-0.59331745,-0.66179717,-0.69058686,0.6885418,-0.69007766,-0.6917229,-0.69051355
-0.3975756,0.66055524,-0.6971969,-0.4112354,0.77860445,-0.57803684,-0.12011055,0.37027586,-0.0029334654,0.7414816,-0.052270915,-0.59463847,0.10857058,-0.3734336,0.0029334654,-0.8434375,-0.041447897,-0.5946295,-0.66472274,-0.6935873,0.6922184,-0.6930706,-0.69471824,-0.69351447
-0.40124515,0.6660943,-0.7006378,-0.41131952,0.7828002,-0.5800355,-0.121722735,0.3641646,0.0002813766,0.7411759,-0.049086537,-0.5959171,0.111196,-0.36722085,-0.0002813766,-0.84177357,-0.037575368,-0.5959769,-0.66816443,-0.69711095,0.69524294,-0.69658047,-0.69823384,-0.6970335
-0.40491477,0.6715996,-0.7040041,-0.41141307,0.78693306,-0.58202916,-0.12429001,0.35797963,0.0011494913,0.74092025,-0.044927135,-0.5972492,0.11321083,-0.36094594,-0.0011494913,-0.8400038,-0.034310356,-0.59728825,-0.6708308,-0.6998444,0.69899946,-0.6993067,-0.70096236,-0.69976765
-0.4085845,0.67707086,-0.70735025,-0.4115166,0.79101294,-0.584018,-0.12599076,0.35176322,0.004351148,0.7405783,-0.041725952,-0.5985288,0.11587296,-0.35462606,-0.004351148,-0.83827144,-0.030430438,-0.598636,-0.6743187,-0.70340705,0.70179844,-0.70285577,-0.704517,-0.7033256
-0.4122543,0.6825078,-0.71062213,-0.41162992,0.79502994,-0.5860019,-0.12856406,0.34547076,0.0052292203,0.7402866,-0.03755636,-0.5998609,0.11771296,-0.34825596,-0.0052292203,-0.8364404,-0.027151467,-0.5999493,-0.6764794,-0.7056284,0.70588136,-0.7050697,-0.70673317,-0.70554733
-0.41592416,0.68791014,-0.7138736,-0.41175357,0.7989937,-0.5879809,-0.12988843,0.33916533,0.008422836,0.7399155,-0.034337144,-0.6011431,0.11999712,-0.34184274,-0.008422836,-0.83465093,-0.023262354,-0.6012986,-0.6811036,-0.7103192,0.70736647,-0.7097471,-0.71141607,-0.7102335
-0.4195941,0.69327766,-0.71705097,-0.41188732,0.80289435,-0.58995503,-0.13201763,0.33277658,0.009286078,0.7395938,-0.030156216,-0.6024759,0.12178564,-0.33534443,-0.009286078,-0.8327519,-0.019981083,-0.6026079,-0.68182963,-0.71109766,0.7127067,-0.7105185,-0.7121895,-0.7110125
-0.42326415,0.6986099,-0.72020835,-0.41203183,0.8067418,-0.59192425,-0.13364644,0.32633132,0.012471612,0.73917925,-0.026933571,-0.6037521,0.12441153,-0.3287955,-0.012471612,-0.8308857,-0.016090337,-0.6039518,-0.6851634,-0.71449065,0.7153045,-0.71389824,-0.7155746,-0.7144009
-0.42693424,0.7039066,-0.72329175,-0.41218683,0.8105261,-0.5938886,-0.13622291,0.31981805,0.013335731,0.73881507,-0.02274611,-0.60508114,0.12643343,-0.3221905,-0.013335731,-0.82891655,-0.012802554,-0.60526013,-0.68706805,-0.7164397,0.71928895,-0.7158407,-0.71751887,-0.71635073
-0.4306044,0.7091674,-0.7263552,-0.41235298,0.8142571,-0.595848,-0.13793656,0.313279,0.016508624,0.738366,-0.019513767,-0.60635805,0.12909348,-0.31554586,-0.016508624,-0.8269854,-0.0089096045,-0.6066043,-0.6912836,-0.72070724,0.7208278,-0.7200952,-0.7217786,-0.7206137
-0.43427467,0.7143922,-0.7293449,-0.41253003,0.81792486,-0.5978025,-0.14051668,0.30666953,0.017369779,0.73796755,-0.01532144,-0.607687,0.13093321,-0.30885723,-0.017369779,-0.824958,-0.005617736,-0.6079141,-0.6939182,-0.72337985,0.72390467,-0.7227609,-0.72444624,-0.7232867
-0.437945,0.7195806,-0.7323147,-0.41271853,0.8215393,-0.59975225,-0.1418466,0.30005318,0.020532908,0.73749083,-0.012082102,-0.60896605,0.13321063,-0.30213127,-0.020532908,-0.8229734,-0.0017231972,-0.6092594,-0.6971574,-0.7266628,0.7262446,-0.726031,-0.7277214,-0.7265651
-0.44161543,0.7247325,-0.7352111,-0.4129182,0.8250905,-0.60169697,-0.14397924,0.2933594,0.021401837,0.73706436,-0.007885327,-0.6102955,0.13500524,-0.29532602,-0.021401837,-0.8208823,0.0015749829,-0.6105656,-0.6993456,-0.7288805,0.72959316,-0.7282423,-0.72993433,-0.7287834
-0.4452859,0.7298475,-0.7380873,-0.41312975,0.8285882,-0.60363686,-0.14561982,0.28661415,0.024532681,0.73654664,-0.0046376847,-0.6115689,0.13761589,-0.2884756,-0.024532681,-0.81882375,0.0054611107,-0.6119051,-0.70410776,-0.7336792,0.7302348,-0.73302823,-0.7347253,-0.73357755
-0.44895646,0.73492527,-0.74089086,-0.41335288,0.8320229,-0.60557187,-0.14818883,0.2798069,0.025386764,0.7360786,-0.00044851913,-0.61289394,0.13963279,-0.28157523,-0.025386764,-0.8166652,0.008751797,-0.6132095,-0.70509297,-0.73468584,0.73461205,-0.73402894,-0.7357274,-0.7345851
-0.4526271,0.7399656,-0.74367464,-0.4135882,0.83540416,-0.607502,-0.14990577,0.27297986,0.028523147,0.73552775,0.0027958904,-0.6141675,0.14228015,-0.2746411,-0.028523147,-0.8145457,0.012639566,-0.6145492,-0.7092223,-0.7388442,0.7357127,-0.73817486,-0.7398782,-0.73873895
-0.4562978,0.74496824,-0.7463856,-0.4138355,0.83872235,-0.6094273,-0.1524824,0.2660881,0.02936186,0.7350279,0.0069914768,-0.6154926,0.14410998,-0.26766884,-0.02936186,-0.8123324,0.015927346,-0.6158548,-0.70924693,-0.73888385,0.7408763,-0.7382083,-0.7399131,-0.7387791
-0.4599686,0.74993306,-0.7490771,-0.41409528,0.84198725,-0.6113477,-0.15380879,0.25919542,0.032470845,0.734451,0.010233013,-0.6167678,0.14636424,-0.26066557,-0.032470845,-0.8101624,0.019803474,-0.61719495,-0.71315736,-0.74281514,0.7420237,-0.7421273,-0.7438368,-0.74270594
-0.46363947,0.75485986,-0.75169647,-0.41436732,0.8451892,-0.61326313,-0.15592879,0.25223178,0.03332131,0.7339246,0.014419601,-0.61809266,0.1481457,-0.25358954,-0.03332131,-0.8078894,0.023091052,-0.61849654,-0.71510994,-0.7447744,0.74508774,-0.7440807,-0.7457915,-0.74466586
-0.4673104,0.7597482,-0.7542961,-0.4146522,0.8483378,-0.6151738,-0.15756439,0.24522279,0.036408864,0.7333087,0.017664483,-0.61936206,0.15073547,-0.24647409,-0.036408864,-0.80564976,0.026958525,-0.6198309,-0.7167102,-0.7463879,0.7483742,-0.74568224,-0.7473976,-0.746275
-0.47098145,0.76459795,-0.7568241,-0.41494972,0.85142374,-0.6170796,-0.16012242,0.23815766,0.037239637,0.73274297,0.021842934,-0.6206826,0.15273684,-0.23931493,-0.037239637,-0.80331284,0.03023435,-0.62113047,-0.7183383,-0.74801475,0.7515922,-0.74730366,-0.7490201,-0.7479027
-0.47465253,0.7694088,-0.75933284,-0.41526043,0.8544565,-0.6189806,-0.16183068,0.23107849,0.040298276,0.7320957,0.025078416,-0.6219518,0.15534724,-0.23212805,-0.040298276,-0.8010148,0.03408476,-0.62246394,-0.72108644,-0.7507687,0.7535608,-0.75004596,-0.7517668,-0.7506524
-0.4783237,0.77418065,-0.76177055,-0.41558415,0.8574268,-0.6208766,-0.16438083,0.22394167,0.041137137,0.73149914,0.029242622,-0.6232713,0.15716387,-0.22491007,-0.041137137,-0.7986277,0.0373564,-0.6237646,-0.7239469,-0.7536214,0.7553762,-0.752893,-0.75461495,-0.7535055
-0.48199496,0.7789133,-0.7641888,-0.41592133,0.860344,-0.6227679,-0.16570435,0.21680962,0.044172946,0.7308286,0.032478284,-0.62454236,0.1593834,-0.21766661,-0.044172946,-0.79628384,0.041195374,-0.6250985,-0.72469234,-0.75436443,0.7591802,-0.7536245,-0.7553508,-0.75424427
-0.48566628,0.78360665,-0.76653665,-0.41627172,0.86319894,-0.62465423,-0.16779739,0.20961297,0.045001954,0.7302077,0.036631104,-0.62586147,0.16114214,-0.21035698,-0.045001954,-0.7938401,0.044455282,-0.62639445,-0.7285653,-0.7582213,0.759816,-0.7574761,-0.7592034,-0.7581018
-0.48933765,0.7882603,-0.7688653,-0.41663593,0.86600095,-0.62653583,-0.16942014,0.20237689,0.047996875,0.7294994,0.039856426,-0.627126,0.16368464,-0.20301437,-0.047996875,-0.79142934,0.048269775,-0.6277216,-0.7320497,-0.76169586,0.760714,-0.7609395,-0.7626709,-0.7615722
-0.49300915,0.79287404,-0.77112436,-0.41701376,0.8687411,-0.6284125,-0.17194083,0.19509207,0.048831638,0.7288406,0.043985777,-0.62843984,0.16566803,-0.19563499,-0.048831638,-0.78892684,0.051519297,-0.6290155,-0.73282397,-0.762446,0.7642829,-0.7616848,-0.7634169,-0.76232326
-0.49668068,0.79744774,-0.77336407,-0.41740572,0.87142855,-0.6302844,-0.17364296,0.1877987,0.05180725,0.72810376,0.047206096,-0.6297044,0.16823597,-0.18823355,-0.05180725,-0.7864625,0.055319924,-0.63034195,-0.7369455,-0.7665504,0.7643787,-0.7657782,-0.76751435,-0.76642346
-0.5003523,0.8019813,-0.7755348,-0.4178116,0.8740543,-0.6321514,-0.17615761,0.18045402,0.052608956,0.7274164,0.05132182,-0.63101727,0.17001826,-0.18080753,-0.052608956,-0.78391224,0.05854705,-0.63163584,-0.7382916,-0.7678659,0.767211,-0.7670887,-0.7688256,-0.76773953
-0.504024,0.8064745,-0.77768683,-0.41823187,0.87662774,-0.6340137,-0.17745762,0.17312054,0.055563495,0.7266572,0.05452023,-0.63228244,0.17218867,-0.1733628,-0.055563495,-0.7814059,0.062325846,-0.632962,-0.73939276,-0.7689416,0.77016544,-0.7681536,-0.7698944,-0.7688111
-0.5076958,0.8109273,-0.7797704,-0.4186663,0.87913984,-0.63587105,-0.17951272,0.16572954,0.056363918,0.72594774,0.058617886,-0.63359445,0.17391367,-0.16585892,-0.056363918,-0.7788039,0.06553882,-0.6342509,-0.741408,-0.770918,0.77216685,-0.77012545,-0.77186686,-0.77078825
-0.5113676,0.8153393,-0.7818353,-0.41911542,0.88159984,-0.6377237,-0.1811123,0.15830529,0.05926961,0.72515315,0.0618035,-0.6348528,0.17640282,-0.15832834,-0.05926961,-0.77623475,0.06928655,-0.63556975,-0.74393404,-0.7734113,0.7735352,-0.7726082,-0.7743534,-0.77327746
-0.5150395,0.8197105,-0.78383285,-0.41957903,0.883999,-0.6395714,-0.18358982,0.15083924,0.060072903,0.72440755,0.06586928,-0.6361591,0.17834838,-0.15076795,-0.060072903,-0.77357775,0.07248243,-0.63685614,-0.7441105,-0.773541,0.77721506,-0.7727338,-0.7744793,-0.7734082
-0.5187115,0.8240406,-0.7858118,-0.42005765,0.88634634,-0.64141446,-0.18526538,0.14337082,0.06295023,0.7235865,0.069043286,-0.637417,0.18085681,-0.1431918,-0.06295023,-0.7709589,0.07620743,-0.63817364,-0.74721104,-0.7766013,0.77784985,-0.77578396,-0.7775331,-0.7764645
-0.5223836,0.82832956,-0.7877239,-0.4205511,0.88863325,-0.6432526,-0.1877308,0.13585833,0.06374035,0.72281426,0.07308575,-0.63872164,0.18260579,-0.13559827,-0.06374035,-0.7682596,0.0793829,-0.63946,-0.74907285,-0.77841,0.7796859,-0.77758825,-0.7793378,-0.7782738
-0.52605575,0.8325773,-0.78961766,-0.42105976,0.8908686,-0.64508605,-0.18900959,0.12836258,0.06657548,0.72197366,0.076241404,-0.6399803,0.18470903,-0.12799191,-0.06657548,-0.76560265,0.08307658,-0.6407766,-0.75085884,-0.78014773,0.78147954,-0.779316,-0.7810691,-0.78000754
-0.52972794,0.8367837,-0.7914457,-0.4215834,0.8930441,-0.6469146,-0.19100544,0.12081674,0.067348026,0.72118086,0.08025244,-0.64128333,0.1863898,-0.1203338,-0.067348026,-0.76285475,0.086223975,-0.64205694,-0.7516164,-0.78084403,0.7842642,-0.7800083,-0.7817617,-0.7807047
-0.5334002,0.8409486,-0.79325575,-0.4221226,0.8951685,-0.64873844,-0.19257513,0.11324392,0.07015145,0.72030646,0.083382115,-0.64253426,0.1888139,-0.11265538,-0.07015145,-0.7601398,0.08988553,-0.6433659,-0.75448954,-0.7836614,0.78481644,-0.7828161,-0.7845728,-0.78351825
-0.53707254,0.8450718,-0.79500073,-0.4226771,0.8972335,-0.65055746,-0.19499703,0.10563637,0.070925474,0.71948016,0.08736234,-0.64383143,0.19071461,-0.10495406,-0.070925474,-0.7573416,0.093013205,-0.64464355,-0.75509185,-0.78419477,0.787603,-0.7833459,-0.78510267,-0.78405255
-0.54074496,0.84915316,-0.79672784,-0.42324743,0.8992477,-0.65237176,-0.19664018,0.09803232,0.0736723,0.7185814,0.09047556,-0.6450815,0.19314504,-0.09724363,-0.0736723,-0.7545803,0.096636616,-0.64595,-0.7574348,-0.7864749,0.78853315,-0.7856167,-0.7873766,-0.7863289
-0.5444175,0.8531926,-0.79839116,-0.4238333,0.9012032,-0.65418124,-0.19903696,0.09039212,0.074435316,0.71772975,0.0944149,-0.6463759,0.19484407,-0.08952327,-0.074435316,-0.75174415,0.099735245,-0.6472268,-0.75805753,-0.7870223,0.79114735,-0.7861603,-0.7879204,-0.7868769
-0.54809004,0.85719025,-0.8000368,-0.42443523,0.90310836,-0.6559861,-0.2002812,0.082775004,0.07715463,0.7168139,0.09750369,-0.6476262,0.19687267,-0.08179677,-0.07715463,-0.7489502,0.103327975,-0.6485323,-0.7608335,-0.78972733,0.79149586,-0.78885627,-0.79061943,-0.78957826
-0.55176264,0.86114585,-0.8016193,-0.42505294,0.90495527,-0.657786,-0.20221134,0.07511513,0.077904485,0.7159445,0.10141237,-0.64891887,0.19850527,-0.07402547,-0.077904485,-0.74607056,0.10639861,-0.6498029,-0.7635387,-0.7923492,0.7918795,-0.7914748,-0.793238,-0.792201
-0.55543536,0.8650593,-0.8031844,-0.4256869,0.90675235,-0.6595813,-0.20374656,0.06743379,0.08056718,0.71499705,0.10447352,-0.6501612,0.2008441,-0.06624005,-0.08056718,-0.74322194,0.10994663,-0.65109986,-0.7639749,-0.7927073,0.79442084,-0.79182416,-0.7935902,-0.79255545
-0.55910814,0.86893046,-0.80468774,-0.42633694,0.9084919,-0.6613718,-0.20609128,0.05972551,0.08130912,0.7140956,0.10833611,-0.6514469,0.20268773,-0.058439214,-0.08130912,-0.74029565,0.11298543,-0.6523667,-0.7657071,-0.79434854,0.7956316,-0.79346246,-0.7952283,-0.79419774
-0.562781,0.8727593,-0.80617386,-0.4270035,0.9101821,-0.6631577,-0.20769371,0.052026987,0.0839309,0.71312577,0.111370236,-0.6526876,0.20503528,-0.050636016,-0.0839309,-0.73740596,0.11649467,-0.65366083,-0.76619995,-0.79475623,0.7979717,-0.7938617,-0.7956303,-0.79460186
-0.5664539,0.8765457,-0.8075991,-0.4276864,0.9118154,-0.66493875,-0.21001652,0.04429979,0.08465849,0.71220165,0.11519271,-0.6539704,0.20667583,-0.042829975,-0.08465849,-0.73444664,0.119501054,-0.6549265,-0.76755124,-0.79601043,0.7994196,-0.7951128,-0.79688126,-0.7958568
-0.57012683,0.8802898,-0.8090075,-0.428386,0.91339993,-0.6667152,-0.21121687,0.03660161,0.08723648,0.7112169,0.11819681,-0.6552108,0.20861313,-0.035024326,-0.08723648,-0.7315283,0.12296888,-0.6562187,-0.76948863,-0.7978548,0.8001749,-0.7969489,-0.79872,-0.7976976
-0.5737999,0.8839915,-0.81035614,-0.42910206,0.9149282,-0.66848683,-0.2130647,0.028868545,0.08794255,0.71027696,0.1219766,-0.6564909,0.21017976,-0.027181517,-0.08794255,-0.72852963,0.12593672,-0.65747726,-0.77163565,-0.79989696,0.8006866,-0.79898834,-0.8007592,-0.7997407
-0.577473,0.8876506,-0.8116883,-0.42983508,0.9164083,-0.6702538,-0.21455014,0.02112041,0.09046575,0.70926267,0.124943174,-0.65772253,0.21242444,-0.019331487,-0.09046575,-0.7255614,0.12935391,-0.6587603,-0.7717878,-0.799949,0.80308825,-0.7990325,-0.8008058,-0.7997893
-0.5811462,0.8912671,-0.812962,-0.43058485,0.917833,-0.67201614,-0.21681042,0.0133532705,0.091183044,0.7082928,0.12867141,-0.6589952,0.21420766,-0.011473335,-0.091183044,-0.7225218,0.13229321,-0.660015,-0.77304566,-0.80109453,0.80435157,-0.8001757,-0.8019486,-0.8009359
-0.58481944,0.8948409,-0.814219,-0.43135178,0.91920996,-0.67377377,-0.21836841,0.0056013805,0.09365146,0.70725906,0.13161483,-0.66022515,0.21645652,-0.0036189049,-0.09365146,-0.7195168,0.1356656,-0.66129464,-0.77529275,-0.8032345,0.80452263,-0.8023082,-0.80408335,-0.80307263
-0.58849275,0.8983721,-0.8154187,-0.43213567,0.9205322,-0.67552674,-0.22059976,-0.0021714403,0.0943399,0.7062684,0.13529333,-0.6614941,0.21802771,0.0042307377,-0.0943399,-0.71644807,0.13856108,-0.6625472,-0.77527744,-0.80310106,0.8069239,-0.8021722,-0.803947,-0.8029399
-0.59216607,0.90186065,-0.81660247,-0.4329369,0.9218075,-0.67727506,-0.22174807,-0.009909171,0.09675934,0.7052217,0.13819535,-0.6627228,0.21986024,0.012073344,-0.09675934,-0.7134191,0.14188291,-0.663824,-0.77627647,-0.8039854,0.80821127,-0.8030492,-0.80482626,-0.80382097
-0.5958395,0.90530664,-0.81773007,-0.43375525,0.9230289,-0.6790187,-0.22349966,-0.017673526,0.09743695,0.70421743,0.14182264,-0.6639883,0.22135869,0.019945487,-0.09743695,-0.71031624,0.14473833,-0.66506904,-0.7785756,-0.80615866,0.8081671,-0.80522037,-0.8069969,-0.80599517
-0.599513,0.9087098,-0.81884193,-0.4345911,0.924204,-0.6807577,-0.22493482,-0.025447302,0.09979902,0.70314366,0.14468646,-0.6652079,0.22349708,0.027818637,-0.09979902,-0.707242,0.14800604,-0.6663362,-0.78016895,-0.8076305,0.8087307,-0.80668515,-0.80846375,-0.8074639
-0.60318655,0.91207033,-0.819899,-0.43544433,0.92532605,-0.6824921,-0.22709586,-0.033232216,0.10046258,0.7021117,0.14825681,-0.66646534,0.22520016,0.035691973,-0.10046258,-0.70410204,0.15081854,-0.66757613,-0.7805955,-0.80792403,0.81043047,-0.80697703,-0.8087549,-0.8077585
-0.6068602,0.9153881,-0.8209407,-0.43631527,0.9264025,-0.68422186,-0.22859173,-0.040995438,0.10277146,0.70102006,0.15108132,-0.6676821,0.22733791,0.04355478,-0.10277146,-0.7009958,0.15403324,-0.668839,-0.782454,-0.80965424,0.8106025,-0.8087006,-0.8104804,-0.80948573
-0.6105339,0.91866314,-0.8219288,-0.43720376,0.92742676,-0.685947,-0.23072152,-0.04877129,0.10343079,0.69996977,0.15459587,-0.6689351,0.22883639,0.051405266,-0.10343079,-0.6978329,0.15680693,-0.6700767,-0.78389764,-0.81095916,0.8111595,-0.8100036,-0.8117828,-0.8107914
-0.6142076,0.92189556,-0.8229016,-0.4381101,0.92840606,-0.68766755,-0.23181497,-0.056506578,0.105674274,0.69886833,0.15738498,-0.67015064,0.23055293,0.05924232,-0.105674274,-0.6947074,0.15996486,-0.6713361,-0.7851526,-0.81207854,0.81181264,-0.8111165,-0.81289756,-0.81190777
-0.6178815,0.9250854,-0.8238224,-0.4390341,0.9293341,-0.6893835,-0.23345701,-0.06426037,0.10630707,0.69780636,0.16083775,-0.67139935,0.23196901,0.06710119,-0.10630707,-0.6915144,0.16268638,-0.6725653,-0.78346384,-0.81024367,0.81538033,-0.8092801,-0.8110604,-0.81007385
-0.6215553,0.92823267,-0.8247284,-0.43997613,0.930218,-0.6910949,-0.2348293,-0.07201758,0.108510524,0.69667965,0.16357677,-0.67260474,0.23399416,0.07495461,-0.108510524,-0.688349,0.16579017,-0.6738145,-0.78661263,-0.8132501,0.8140199,-0.81228054,-0.8140625,-0.8130775
-0.62522924,0.93133724,-0.82558334,-0.44093603,0.9310515,-0.69280165,-0.23688501,-0.07977824,0.10912897,0.6955927,0.16697472,-0.6738451,0.2356151,0.08280127,-0.10912897,-0.6851237,0.16846734,-0.67503816,-0.78588694,-0.81237143,0.8165062,-0.8114007,-0.81318176,-0.8121999
-0.6289032,0.9343992,-0.82642394,-0.44191414,0.9318416,-0.69450396,-0.2383162,-0.08751171,0.111262254,0.69445044,0.16967076,-0.6750471,0.23763162,0.09063092,-0.111262254,-0.6819305,0.17150825,-0.67628217,-0.7880595,-0.8143952,0.8160062,-0.81341875,-0.81520134,-0.814221
